source_file,timestamp,pid,problem,problem_path,nvars,nconstraints,N,constraint_type,candidate_state_space_size,time_to_first_feasible_sec,init_elapsed_to_first_feasible_sec,first_feasible_objective,first_feasible_state,current_memory_mb,peak_memory_mb,argv
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-22T02:53:21+0800,1377134,supportcase6_ds_qaoa_c726_c733_c745_0005,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c726_c733_c745_0005.json,8,3,8,linear,16777216,0.0025417848955839872,25.829315677052364,296734000.0,"[0, 0, 0, 0, 0, 1, 1, 0]",12952.203125,15256.203125,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c726_c733_c745_0005.json --worker-result /tmp/qaoa_feasible_e0w9n9c3/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-22T03:00:56+0800,1393804,supportcase6_ds_qaoa_c733_c745_0001,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c733_c745_0001.json,8,2,8,linear,16777216,0.0012242079246789217,32.100706786848605,144887000.0,"[0, 0, 0, 0, 0, 0, 0, 1]",13980.11328125,16796.11328125,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c733_c745_0001.json --worker-result /tmp/qaoa_feasible_ov1xke0q/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-22T03:08:34+0800,1408930,supportcase6_ds_qaoa_c733_c745_0002,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c733_c745_0002.json,8,2,8,linear,16777216,0.0013816740829497576,36.45026517100632,144887000.0,"[0, 0, 0, 0, 0, 0, 1, 0]",13979.69921875,16795.69921875,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c733_c745_0002.json --worker-result /tmp/qaoa_feasible_ztzo_sxc/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-22T03:16:10+0800,1424189,supportcase6_ds_qaoa_c733_c745_0003,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c733_c745_0003.json,8,2,8,linear,16777216,0.0009663328528404236,36.07576180482283,134333000.0,"[0, 0, 0, 0, 0, 0, 0, 1]",13975.97265625,16791.97265625,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c733_c745_0003.json --worker-result /tmp/qaoa_feasible_um5_un0x/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-22T03:23:39+0800,1439379,supportcase6_ds_qaoa_c733_c745_0004,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c733_c745_0004.json,8,2,8,linear,16777216,0.0011289799585938454,28.943143414100632,134333000.0,"[0, 0, 0, 0, 0, 0, 1, 0]",13979.6875,16795.6875,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c733_c745_0004.json --worker-result /tmp/qaoa_feasible_ek7e5bb5/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-22T03:31:05+0800,1454389,supportcase6_ds_qaoa_c733_c745_c747_0001,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c733_c745_c747_0001.json,8,3,8,linear,16777216,0.0009947761427611113,24.629564192146063,134333000.0,"[0, 0, 0, 0, 0, 0, 0, 1]",12955.484375,15259.484375,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c733_c745_c747_0001.json --worker-result /tmp/qaoa_feasible_lw1zarx9/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-22T03:38:45+0800,1469396,supportcase6_ds_qaoa_c733_c745_c747_0002,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c733_c745_c747_0002.json,8,3,8,linear,16777216,0.001538572832942009,35.895334033994004,134333000.0,"[0, 0, 0, 0, 0, 0, 1, 0]",12949.25390625,15253.25390625,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c733_c745_c747_0002.json --worker-result /tmp/qaoa_feasible_te4vb086/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-22T03:46:16+0800,1484722,supportcase6_ds_qaoa_c733_c745_c747_0003,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c733_c745_c747_0003.json,8,3,8,linear,16777216,0.002754522953182459,27.649193764897063,144887000.0,"[0, 0, 0, 0, 0, 0, 0, 1]",12951.78515625,15255.78515625,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c733_c745_c747_0003.json --worker-result /tmp/qaoa_feasible_zswlmd1k/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-22T03:53:35+0800,1499461,supportcase6_ds_qaoa_c733_c745_c747_0004,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c733_c745_c747_0004.json,8,3,8,linear,16777216,0.0012023209128528833,27.458059550030157,144887000.0,"[0, 0, 0, 0, 0, 0, 1, 0]",12952.24609375,15256.24609375,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c733_c745_c747_0004.json --worker-result /tmp/qaoa_feasible_1e9pzugu/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-22T04:00:23+0800,1513143,supportcase6_ds_qaoa_c733_c745_c747_0005,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c733_c745_c747_0005.json,8,3,8,linear,16777216,0.0024266638793051243,28.234700450208038,144887000.0,"[0, 0, 0, 0, 0, 1, 0, 0]",12955.6796875,15259.6796875,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c733_c745_c747_0005.json --worker-result /tmp/qaoa_feasible_95ktfrzt/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-22T04:05:48+0800,1524414,supportcase6_ds_qaoa_c745_c747_0001,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c745_c747_0001.json,8,2,8,linear,16777216,0.0004140769597142935,22.477531966054812,134333000.0,"[0, 0, 0, 0, 0, 0, 0, 1]",13977.04296875,16793.04296875,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c745_c747_0001.json --worker-result /tmp/qaoa_feasible_ywkxcga6/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-22T04:10:09+0800,1533496,supportcase6_ds_qaoa_c745_c747_0002,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c745_c747_0002.json,8,2,8,linear,16777216,0.00041481805965304375,21.815264334902167,145944000.0,"[0, 0, 0, 0, 0, 0, 0, 1]",13979.69140625,16795.69140625,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c745_c747_0002.json --worker-result /tmp/qaoa_feasible_k4fqf0a8/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-22T04:14:31+0800,1542505,supportcase6_ds_qaoa_c745_c747_0003,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c745_c747_0003.json,8,2,8,linear,16777216,0.00048784888349473476,23.623602095991373,144887000.0,"[0, 0, 0, 0, 0, 0, 0, 1]",13979.68359375,16795.68359375,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c745_c747_0003.json --worker-result /tmp/qaoa_feasible_59hn0gwq/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-22T04:19:29+0800,1552537,supportcase6_ds_qaoa_c745_c747_0004,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c745_c747_0004.json,8,2,8,linear,16777216,0.0012548298109322786,34.110011050943285,144887000.0,"[0, 0, 0, 0, 0, 0, 1, 0]",13979.6875,16795.6875,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c745_c747_0004.json --worker-result /tmp/qaoa_feasible_t1e0j6rj/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-22T04:27:00+0800,1567711,supportcase6_ds_qaoa_c745_c747_0005,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c745_c747_0005.json,8,2,8,linear,16777216,0.0012048338539898396,36.2522491349373,150892000.0,"[0, 0, 0, 0, 0, 0, 0, 1]",13979.69921875,16795.69921875,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c745_c747_0005.json --worker-result /tmp/qaoa_feasible_bnll73py/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-22T04:34:33+0800,1583077,supportcase6_ds_qaoa_c745_c747_c759_0001,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c745_c747_c759_0001.json,8,3,8,linear,16777216,0.0013478908222168684,30.897198660997674,150892000.0,"[0, 0, 0, 0, 0, 0, 1, 0]",12954.85546875,15258.85546875,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c745_c747_c759_0001.json --worker-result /tmp/qaoa_feasible_gk0lsrr4/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-22T04:41:48+0800,1597802,supportcase6_ds_qaoa_c745_c747_c759_0002,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c745_c747_c759_0002.json,8,3,8,linear,16777216,0.0023091058246791363,25.264466430991888,150892000.0,"[0, 0, 0, 0, 0, 1, 0, 0]",12955.6796875,15259.6796875,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c745_c747_c759_0002.json --worker-result /tmp/qaoa_feasible_gwbwvja6/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-22T04:48:56+0800,1612138,supportcase6_ds_qaoa_c745_c747_c759_0005,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c745_c747_c759_0005.json,8,3,8,linear,16777216,0.0009469960350543261,25.117178515996784,150892000.0,"[0, 0, 0, 0, 0, 0, 0, 1]",12955.6796875,15259.6796875,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c745_c747_c759_0005.json --worker-result /tmp/qaoa_feasible_k8foyajv/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-22T04:56:10+0800,1626507,supportcase6_ds_qaoa_c747_c759_0001,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c747_c759_0001.json,8,2,8,linear,16777216,0.0011730710975825787,29.428731659892946,150892000.0,"[0, 0, 0, 0, 0, 0, 1, 0]",13979.69140625,16795.69140625,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c747_c759_0001.json --worker-result /tmp/qaoa_feasible_2hz3cm4i/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-22T05:03:36+0800,1641298,supportcase6_ds_qaoa_c747_c759_0002,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c747_c759_0002.json,8,2,8,linear,16777216,0.0024869979824870825,35.06141047296114,150892000.0,"[0, 0, 0, 0, 0, 1, 0, 0]",13975.98828125,16791.98828125,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c747_c759_0002.json --worker-result /tmp/qaoa_feasible_4qwrrbuf/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-22T05:11:06+0800,1656344,supportcase6_ds_qaoa_c747_c759_0004,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c747_c759_0004.json,8,2,8,linear,16777216,0.0011048398446291685,35.23989707790315,151847000.0,"[0, 0, 0, 0, 0, 0, 0, 1]",13977.30859375,16793.30859375,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c747_c759_0004.json --worker-result /tmp/qaoa_feasible_w6_d4ml9/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-22T05:18:18+0800,1670773,supportcase6_ds_qaoa_c747_c759_0005,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c747_c759_0005.json,8,2,8,linear,16777216,0.0010829190723598003,36.135667213005945,150892000.0,"[0, 0, 0, 0, 0, 0, 0, 1]",13979.4609375,16795.4609375,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c747_c759_0005.json --worker-result /tmp/qaoa_feasible_zc9dsc2v/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-22T05:25:45+0800,1685892,supportcase6_ds_qaoa_c747_c759_c762_0001,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c747_c759_c762_0001.json,8,3,8,linear,16777216,0.002308220835402608,30.674031289992854,151847000.0,"[0, 0, 0, 0, 0, 1, 0, 0]",12958.2734375,15262.2734375,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c747_c759_c762_0001.json --worker-result /tmp/qaoa_feasible_6l5sn3sf/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-22T05:32:59+0800,1700552,supportcase6_ds_qaoa_c747_c759_c762_0004,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c747_c759_c762_0004.json,8,3,8,linear,16777216,0.0009232859592884779,28.100691941101104,151847000.0,"[0, 0, 0, 0, 0, 0, 0, 1]",12955.73046875,15259.73046875,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c747_c759_c762_0004.json --worker-result /tmp/qaoa_feasible_ldphqi3n/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-22T05:40:22+0800,1715372,supportcase6_ds_qaoa_c747_c759_c762_0005,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c747_c759_c762_0005.json,8,3,8,linear,16777216,0.00113613810390234,27.623088532825932,151847000.0,"[0, 0, 0, 0, 0, 0, 1, 0]",12953.6796875,15257.6796875,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c747_c759_c762_0005.json --worker-result /tmp/qaoa_feasible_p3_7p975/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-22T05:47:55+0800,1730281,supportcase6_ds_qaoa_c759_c762_0001,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c759_c762_0001.json,8,2,8,linear,16777216,0.0030255750752985477,34.2753997950349,295779000.0,"[0, 0, 0, 0, 0, 1, 0, 1]",13977.32421875,16793.32421875,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c759_c762_0001.json --worker-result /tmp/qaoa_feasible_aw1lqaen/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-22T05:55:13+0800,1745064,supportcase6_ds_qaoa_c759_c762_0002,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c759_c762_0002.json,8,2,8,linear,16777216,0.0010096500627696514,29.962257539853454,151847000.0,"[0, 0, 0, 0, 0, 0, 0, 1]",13979.69140625,16795.69140625,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c759_c762_0002.json --worker-result /tmp/qaoa_feasible_hyf4m6iv/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-22T06:02:42+0800,1759858,supportcase6_ds_qaoa_c759_c762_0003,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c759_c762_0003.json,8,2,8,linear,16777216,0.0012828221078962088,37.976027921075,151847000.0,"[0, 0, 0, 0, 0, 0, 1, 0]",13976.21875,16792.21875,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c759_c762_0003.json --worker-result /tmp/qaoa_feasible_5rc60n9r/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-22T06:10:08+0800,1774862,supportcase6_ds_qaoa_c759_c762_0004,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c759_c762_0004.json,8,2,8,linear,16777216,0.001365134958177805,38.04169229185209,296836000.0,"[0, 0, 0, 0, 0, 0, 1, 1]",13977.5703125,16793.5703125,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_08/supportcase6_ds_qaoa_c759_c762_0004.json --worker-result /tmp/qaoa_feasible_0slrmt96/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-22T06:48:31+0800,1843428,highschool1-aigio_ds_qaoa_spreadEventsUB_SpreadEvents1_108_Mo_spreadEventsUB_SpreadEvents1_108_Th_subeventsNotActive_108_1_1_0001,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_09/highschool1-aigio_ds_qaoa_spreadEventsUB_SpreadEvents1_108_Mo_spreadEventsUB_SpreadEvents1_108_Th_subeventsNotActive_108_1_1_0001.json,9,3,8,linear,134217728,0.0033258339390158653,297.86501595703885,0.0,"[0, 0, 0, 0, 0, 0, 1, 1, 0]",116889.69921875,139417.69921875,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_09/highschool1-aigio_ds_qaoa_spreadEventsUB_SpreadEvents1_108_Mo_spreadEventsUB_SpreadEvents1_108_Th_subeventsNotActive_108_1_1_0001.json --worker-result /tmp/qaoa_feasible__ix66gca/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-22T07:35:24+0800,1938829,highschool1-aigio_ds_qaoa_spreadEventsUB_SpreadEvents1_108_Mo_spreadEventsUB_SpreadEvents1_108_Th_subeventsNotActive_108_1_1_0002,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_09/highschool1-aigio_ds_qaoa_spreadEventsUB_SpreadEvents1_108_Mo_spreadEventsUB_SpreadEvents1_108_Th_subeventsNotActive_108_1_1_0002.json,9,3,8,linear,134217728,0.0023780500050634146,290.72055022395216,0.0,"[0, 0, 0, 0, 0, 0, 1, 1, 0]",116888.31640625,139416.31640625,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_09/highschool1-aigio_ds_qaoa_spreadEventsUB_SpreadEvents1_108_Mo_spreadEventsUB_SpreadEvents1_108_Th_subeventsNotActive_108_1_1_0002.json --worker-result /tmp/qaoa_feasible_120d1zxk/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-22T08:35:50+0800,2059985,highschool1-aigio_ds_qaoa_spreadEventsUB_SpreadEvents1_108_Mo_spreadEventsUB_SpreadEvents1_108_Th_subeventsNotActive_108_1_1_0003,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_09/highschool1-aigio_ds_qaoa_spreadEventsUB_SpreadEvents1_108_Mo_spreadEventsUB_SpreadEvents1_108_Th_subeventsNotActive_108_1_1_0003.json,9,3,8,linear,134217728,0.0029962430708110332,292.0070809889585,0.0,"[0, 0, 0, 0, 0, 0, 1, 1, 0]",116889.67578125,139417.67578125,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_09/highschool1-aigio_ds_qaoa_spreadEventsUB_SpreadEvents1_108_Mo_spreadEventsUB_SpreadEvents1_108_Th_subeventsNotActive_108_1_1_0003.json --worker-result /tmp/qaoa_feasible_clbuyzx3/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-22T09:41:05+0800,2190090,leo1_ds_qaoa_R0000042_R0000043_R0000047_0003,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_09/leo1_ds_qaoa_R0000042_R0000043_R0000047_0003.json,9,3,8,linear,134217728,7.3464442999102175,322.268187985057,9.0,"[0, 0, 1, 0, 0, 1, 0, 6, 0]",116891.70703125,139419.70703125,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_09/leo1_ds_qaoa_R0000042_R0000043_R0000047_0003.json --worker-result /tmp/qaoa_feasible_d26jmdp6/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
