problem,path,n_int_vars,n_binary_vars,n_constraints,provider,max_iter,shots,status,wall_sec,peak_rss_mb,classical_optimal_objective,classical_optimal_solution,choco_best_feasible_objective,choco_best_feasible_solution,choco_best_feasible_probability,choco_raw_states,choco_raw_probabilities,iteration_count,circuit_depth,circuit_width,circuit_culled_depth,circuit_num_one_qubit_gates,error
supportcase6_ds_qaoa_c759_c762_0004,data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c759_c762_0004.json,6,18,2,ddsim,30,256,ok,40.24832105403766,404.3515625,296836000.0,"{""B100608(7)"": 0, ""B100623(7)"": 0, ""B101029(7)"": 1, ""B101037(7)"": 1, ""B101043(7)"": 0, ""B101058(7)"": 0}",,,,"[[1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0], [1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0], [1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0], [1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0], [1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0], [1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0], [1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0], [1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0]]","[0.00390625, 0.0078125, 0.00390625, 0.00390625, 0.00390625, 0.0078125, 0.01171875, 0.95703125]",27,262,38,125,294,
assign1-5-8_ds_qaoa_R0133_R0002_0001,data/miplib_benders/qaoa_problems/nvars_07/assign1-5-8_ds_qaoa_R0133_R0002_0001.json,7,21,2,ddsim,30,256,ok,87.14588239497971,409.34765625,12.0,"{""C0033"": 1, ""C0038"": 0, ""C0039"": 0, ""C0040"": 0, ""C0041"": 1, ""C0053"": 1, ""row_slack_R0002"": 0}",5.0,"{""C0033"": 0, ""C0038"": 0, ""C0039"": 0, ""C0040"": 0, ""C0041"": 1, ""C0053"": 0, ""row_slack_R0002"": 5}",0.99609375,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1]]","[0.99609375, 0.00390625]",29,549,44,269,529,
ex10_ds_qaoa_NOD26_NOD2X2_0001,data/miplib_benders/qaoa_problems/nvars_07/ex10_ds_qaoa_NOD26_NOD2X2_0001.json,7,21,2,ddsim,30,256,ok,198.19372062792536,396.25390625,1.0,"{""b26_220"": 0, ""b26_222"": 1, ""b26_223"": 0, ""b26_230"": 0, ""b26_240"": 0, ""b26_241"": 0, ""b26_242"": 0}",1.0,"{""b26_220"": 0, ""b26_222"": 0, ""b26_223"": 1, ""b26_230"": 0, ""b26_240"": 0, ""b26_241"": 0, ""b26_242"": 0}",0.99609375,"[[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[0.99609375, 0.00390625]",27,149,44,66,228,
ex9_ds_qaoa_NOD2X5_NOD37_0005,data/miplib_benders/qaoa_problems/nvars_07/ex9_ds_qaoa_NOD2X5_NOD37_0005.json,7,21,2,ddsim,30,256,ok,151.86307357507758,405.79296875,1.0,"{""b37_240"": 0, ""b37_241"": 0, ""b37_242"": 0, ""b37_243"": 0, ""b37_250"": 0, ""b37_251"": 0, ""b37_252"": 1}",1.0,"{""b37_240"": 0, ""b37_241"": 0, ""b37_242"": 0, ""b37_243"": 0, ""b37_250"": 0, ""b37_251"": 0, ""b37_252"": 1}",1.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]",[1.0],25,149,44,66,228,
ex9_ds_qaoa_NOD2X5_NOD37_0006,data/miplib_benders/qaoa_problems/nvars_07/ex9_ds_qaoa_NOD2X5_NOD37_0006.json,7,21,2,ddsim,30,256,ok,120.37833128392231,405.33984375,1.0,"{""b37_241"": 0, ""b37_242"": 0, ""b37_243"": 0, ""b37_250"": 0, ""b37_251"": 0, ""b37_252"": 0, ""b37_253"": 1}",1.0,"{""b37_241"": 0, ""b37_242"": 0, ""b37_243"": 0, ""b37_250"": 0, ""b37_251"": 0, ""b37_252"": 0, ""b37_253"": 1}",1.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]",[1.0],27,149,44,66,228,
ex9_ds_qaoa_NOD2X5_NOD37_0007,data/miplib_benders/qaoa_problems/nvars_07/ex9_ds_qaoa_NOD2X5_NOD37_0007.json,7,21,2,ddsim,30,256,ok,122.38743708503898,393.578125,1.0,"{""b37_242"": 0, ""b37_243"": 0, ""b37_250"": 0, ""b37_251"": 0, ""b37_252"": 1, ""b37_253"": 0, ""b37_260"": 0}",1.0,"{""b37_242"": 0, ""b37_243"": 0, ""b37_250"": 0, ""b37_251"": 0, ""b37_252"": 0, ""b37_253"": 1, ""b37_260"": 0}",1.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]",[1.0],22,149,44,66,228,
ex9_ds_qaoa_NOD2X5_NOD37_0008,data/miplib_benders/qaoa_problems/nvars_07/ex9_ds_qaoa_NOD2X5_NOD37_0008.json,7,21,2,ddsim,30,256,ok,172.52863493096083,405.47265625,1.0,"{""b37_243"": 0, ""b37_250"": 0, ""b37_251"": 0, ""b37_252"": 1, ""b37_253"": 0, ""b37_260"": 0, ""b37_261"": 0}",1.0,"{""b37_243"": 0, ""b37_250"": 0, ""b37_251"": 0, ""b37_252"": 0, ""b37_253"": 1, ""b37_260"": 0, ""b37_261"": 0}",0.984375,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]]","[0.984375, 0.0078125, 0.00390625, 0.00390625]",31,149,44,66,228,
highschool1-aigio_ds_qaoa_spreadEventsUB_SpreadEvents1_108_Th_subeventsNotActive_108_1_1_0002,data/miplib_benders/qaoa_problems/nvars_07/highschool1-aigio_ds_qaoa_spreadEventsUB_SpreadEvents1_108_Th_subeventsNotActive_108_1_1_0002.json,7,21,2,ddsim,30,256,ok,99.03764037706424,408.03125,17.0,"{""row_slack_spreadEventsUB_SpreadEvents1_108_Th"": 0, ""row_slack_subeventsNotActive_108_1_1"": 7, ""y(108#1#1,Mo_5)"": 0, ""y(108#1#1,Mo_6)"": 6, ""y(108#1#1,Th_4)"": 0, ""y(108#1#1,Th_5)"": 0, ""y(108#1#1,Th_6)"": 1}",0.0,"{""row_slack_spreadEventsUB_SpreadEvents1_108_Th"": 1, ""row_slack_subeventsNotActive_108_1_1"": 0, ""y(108#1#1,Mo_5)"": 0, ""y(108#1#1,Mo_6)"": 0, ""y(108#1#1,Th_4)"": 0, ""y(108#1#1,Th_5)"": 0, ""y(108#1#1,Th_6)"": 0}",0.99609375,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]]","[0.99609375, 0.00390625]",28,301,44,143,327,
highschool1-aigio_ds_qaoa_spreadEventsUB_SpreadEvents1_108_Th_subeventsNotActive_108_1_1_0003,data/miplib_benders/qaoa_problems/nvars_07/highschool1-aigio_ds_qaoa_spreadEventsUB_SpreadEvents1_108_Th_subeventsNotActive_108_1_1_0003.json,7,21,2,ddsim,30,256,ok,134.31208457704633,407.90625,12.0,"{""row_slack_spreadEventsUB_SpreadEvents1_108_Th"": 0, ""row_slack_subeventsNotActive_108_1_1"": 7, ""y(108#1#1,Mo_6)"": 7, ""y(108#1#1,Th_4)"": 0, ""y(108#1#1,Th_5)"": 0, ""y(108#1#1,Th_6)"": 0, ""y(108#1#2,Th_4)"": 1}",0.0,"{""row_slack_spreadEventsUB_SpreadEvents1_108_Th"": 1, ""row_slack_subeventsNotActive_108_1_1"": 0, ""y(108#1#1,Mo_6)"": 0, ""y(108#1#1,Th_4)"": 0, ""y(108#1#1,Th_5)"": 0, ""y(108#1#1,Th_6)"": 0, ""y(108#1#2,Th_4)"": 0}",0.9921875,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]]","[0.9921875, 0.00390625, 0.00390625]",31,451,44,218,428,
highschool1-aigio_ds_qaoa_spreadEventsUB_SpreadEvents1_108_Th_subeventsNotActive_108_1_1_0004,data/miplib_benders/qaoa_problems/nvars_07/highschool1-aigio_ds_qaoa_spreadEventsUB_SpreadEvents1_108_Th_subeventsNotActive_108_1_1_0004.json,7,21,2,ddsim,30,256,ok,92.14176543208305,404.65234375,5.0,"{""row_slack_spreadEventsUB_SpreadEvents1_108_Th"": 0, ""row_slack_subeventsNotActive_108_1_1"": 0, ""y(108#1#1,Th_4)"": 0, ""y(108#1#1,Th_5)"": 0, ""y(108#1#1,Th_6)"": 0, ""y(108#1#2,Th_4)"": 0, ""y(108#1#2,Th_5)"": 1}",0.0,"{""row_slack_spreadEventsUB_SpreadEvents1_108_Th"": 1, ""row_slack_subeventsNotActive_108_1_1"": 0, ""y(108#1#1,Th_4)"": 0, ""y(108#1#1,Th_5)"": 0, ""y(108#1#1,Th_6)"": 0, ""y(108#1#2,Th_4)"": 0, ""y(108#1#2,Th_5)"": 0}",1.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]",[1.0],21,262,44,125,329,
irp_ds_qaoa_R0010_R0015_0001,data/miplib_benders/qaoa_problems/nvars_07/irp_ds_qaoa_R0010_R0015_0001.json,7,21,2,ddsim,30,256,ok,224.3939921030542,405.6328125,6154830000.0,"{""C16904"": 1, ""C16905"": 0, ""C16906"": 0, ""C16908"": 0, ""C16909"": 0, ""C16910"": 0, ""C16911"": 0}",,,,"[[1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0], [1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1], [1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0], [1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0], [1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0], [1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0], [1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0], [1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0], [1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0], [1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0], [1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1], [1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0]]","[0.00390625, 0.00390625, 0.0234375, 0.01953125, 0.015625, 0.02734375, 0.02734375, 0.01171875, 0.01953125, 0.015625, 0.01171875, 0.8203125]",31,149,44,66,228,
leo1_ds_qaoa_R0000031_R0000042_0002,data/miplib_benders/qaoa_problems/nvars_07/leo1_ds_qaoa_R0000031_R0000042_0002.json,7,21,2,ddsim,30,256,ok,355.37243567197584,390.1953125,14.0,"{""C0003538"": 0, ""C0003539"": 0, ""C0003540"": 0, ""C0003541"": 1, ""C0003572"": 2, ""row_slack_R0000031"": 6, ""row_slack_R0000042"": 0}",8.0,"{""C0003538"": 0, ""C0003539"": 0, ""C0003540"": 0, ""C0003541"": 2, ""C0003572"": 0, ""row_slack_R0000031"": 4, ""row_slack_R0000042"": 3}",1.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]]",[1.0],23,202,44,93,240,
leo1_ds_qaoa_R0000031_R0000042_0003,data/miplib_benders/qaoa_problems/nvars_07/leo1_ds_qaoa_R0000031_R0000042_0003.json,7,21,2,ddsim,30,256,ok,288.7862044640351,407.12890625,12.0,"{""C0003539"": 0, ""C0003540"": 0, ""C0003541"": 1, ""C0003572"": 1, ""C0003573"": 1, ""row_slack_R0000031"": 7, ""row_slack_R0000042"": 0}",6.0,"{""C0003539"": 0, ""C0003540"": 0, ""C0003541"": 2, ""C0003572"": 0, ""C0003573"": 0, ""row_slack_R0000031"": 4, ""row_slack_R0000042"": 3}",1.0,"[[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]]",[1.0],26,162,44,75,240,
leo1_ds_qaoa_R0000042_R0000043_0002,data/miplib_benders/qaoa_problems/nvars_07/leo1_ds_qaoa_R0000042_R0000043_0002.json,7,21,2,ddsim,30,256,ok,454.8804413010366,406.49609375,14.0,"{""C0003538"": 0, ""C0003539"": 0, ""C0003540"": 0, ""C0003541"": 1, ""C0003572"": 2, ""row_slack_R0000042"": 0, ""row_slack_R0000043"": 6}",8.0,"{""C0003538"": 0, ""C0003539"": 0, ""C0003540"": 0, ""C0003541"": 2, ""C0003572"": 0, ""row_slack_R0000042"": 3, ""row_slack_R0000043"": 6}",1.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1]]",[1.0],24,216,44,99,249,
leo1_ds_qaoa_R0000042_R0000043_0003,data/miplib_benders/qaoa_problems/nvars_07/leo1_ds_qaoa_R0000042_R0000043_0003.json,7,21,2,ddsim,30,256,ok,297.23743380699307,406.734375,12.0,"{""C0003539"": 0, ""C0003540"": 0, ""C0003541"": 1, ""C0003572"": 1, ""C0003573"": 1, ""row_slack_R0000042"": 0, ""row_slack_R0000043"": 7}",6.0,"{""C0003539"": 0, ""C0003540"": 0, ""C0003541"": 2, ""C0003572"": 0, ""C0003573"": 0, ""row_slack_R0000042"": 3, ""row_slack_R0000043"": 6}",1.0,"[[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1]]",[1.0],26,176,44,81,249,
leo1_ds_qaoa_R0000043_R0000047_0004,data/miplib_benders/qaoa_problems/nvars_07/leo1_ds_qaoa_R0000043_R0000047_0004.json,7,21,2,ddsim,30,256,ok,148.95801127597224,412.65625,13.0,"{""C0003540"": 0, ""C0003541"": 0, ""C0003572"": 3, ""C0003573"": 1, ""C0003574"": 0, ""row_slack_R0000043"": 7, ""row_slack_R0000047"": 7}",10.0,"{""C0003540"": 0, ""C0003541"": 0, ""C0003572"": 0, ""C0003573"": 0, ""C0003574"": 2, ""row_slack_R0000043"": 6, ""row_slack_R0000047"": 6}",0.9921875,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1]]","[0.9921875, 0.00390625, 0.00390625]",31,452,44,221,445,
leo1_ds_qaoa_R0000043_R0000047_0005,data/miplib_benders/qaoa_problems/nvars_07/leo1_ds_qaoa_R0000043_R0000047_0005.json,7,21,2,ddsim,30,256,ok,160.1200083689764,417.9140625,10.0,"{""C0003541"": 0, ""C0003572"": 0, ""C0003573"": 0, ""C0003574"": 0, ""C0003575"": 2, ""row_slack_R0000043"": 6, ""row_slack_R0000047"": 6}",10.0,"{""C0003541"": 0, ""C0003572"": 0, ""C0003573"": 0, ""C0003574"": 0, ""C0003575"": 2, ""row_slack_R0000043"": 6, ""row_slack_R0000047"": 6}",1.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1]]",[1.0],24,562,44,278,544,
leo1_ds_qaoa_R0000047_R0000048_0004,data/miplib_benders/qaoa_problems/nvars_07/leo1_ds_qaoa_R0000047_R0000048_0004.json,7,21,2,ddsim,30,256,ok,133.1520619590301,412.73828125,13.0,"{""C0003540"": 0, ""C0003541"": 0, ""C0003572"": 3, ""C0003573"": 1, ""C0003574"": 0, ""row_slack_R0000047"": 7, ""row_slack_R0000048"": 4}",10.0,"{""C0003540"": 0, ""C0003541"": 0, ""C0003572"": 0, ""C0003573"": 0, ""C0003574"": 2, ""row_slack_R0000047"": 6, ""row_slack_R0000048"": 3}",1.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0]]",[1.0],22,333,44,160,350,
leo1_ds_qaoa_R0000047_R0000048_0005,data/miplib_benders/qaoa_problems/nvars_07/leo1_ds_qaoa_R0000047_R0000048_0005.json,7,21,2,ddsim,30,256,ok,121.27521705499385,417.640625,10.0,"{""C0003541"": 0, ""C0003572"": 0, ""C0003573"": 0, ""C0003574"": 0, ""C0003575"": 2, ""row_slack_R0000047"": 6, ""row_slack_R0000048"": 5}",10.0,"{""C0003541"": 0, ""C0003572"": 0, ""C0003573"": 0, ""C0003574"": 0, ""C0003575"": 2, ""row_slack_R0000047"": 6, ""row_slack_R0000048"": 5}",1.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1]]",[1.0],22,410,44,200,420,
leo1_ds_qaoa_R0000097_R0000335_0002,data/miplib_benders/qaoa_problems/nvars_07/leo1_ds_qaoa_R0000097_R0000335_0002.json,7,21,2,ddsim,30,256,ok,127.66900073410943,390.8203125,39.0,"{""C0003538"": 0, ""C0003539"": 0, ""C0003540"": 0, ""C0003541"": 1, ""C0003572"": 7, ""row_slack_R0000097"": 6, ""row_slack_R0000335"": 0}",20.0,"{""C0003538"": 0, ""C0003539"": 0, ""C0003540"": 0, ""C0003541"": 0, ""C0003572"": 4, ""row_slack_R0000097"": 2, ""row_slack_R0000335"": 1}",1.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0]]",[1.0],23,302,44,143,329,
leo1_ds_qaoa_R0000097_R0000335_0003,data/miplib_benders/qaoa_problems/nvars_07/leo1_ds_qaoa_R0000097_R0000335_0003.json,7,21,2,ddsim,30,256,ok,130.32365848799236,392.7734375,43.0,"{""C0003539"": 0, ""C0003540"": 0, ""C0003541"": 0, ""C0003572"": 2, ""C0003573"": 7, ""row_slack_R0000097"": 7, ""row_slack_R0000335"": 1}",20.0,"{""C0003539"": 0, ""C0003540"": 0, ""C0003541"": 0, ""C0003572"": 0, ""C0003573"": 4, ""row_slack_R0000097"": 2, ""row_slack_R0000335"": 1}",1.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0]]",[1.0],23,262,44,125,329,
leo1_ds_qaoa_R0000339_R0000535_0004,data/miplib_benders/qaoa_problems/nvars_07/leo1_ds_qaoa_R0000339_R0000535_0004.json,7,21,2,ddsim,30,256,ok,121.5934240949573,403.9453125,19.0,"{""C0003540"": 0, ""C0003541"": 7, ""C0003572"": 0, ""C0003573"": 0, ""C0003574"": 1, ""row_slack_R0000339"": 0, ""row_slack_R0000535"": 7}",5.0,"{""C0003540"": 0, ""C0003541"": 0, ""C0003572"": 0, ""C0003573"": 0, ""C0003574"": 1, ""row_slack_R0000339"": 0, ""row_slack_R0000535"": 0}",1.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]]",[1.0],27,301,44,143,327,
